ID,T,tau,time,N_total,N_bulk,N_surface,Volume,R_min,R_max,R_diff,R_avg,R_std,R_skew,R_kurt,S_100,S_111,S_110,S_311,Curve_1-10,Curve_11-20,Curve_21-30,Curve_31-40,Curve_41-50,Curve_51-60,Curve_61-70,Curve_71-80,Curve_81-90,Curve_91-100,Curve_101-110,Curve_111-120,Curve_121-130,Curve_131-140,Curve_141-150,Curve_151-160,Curve_161-170,Curve_171-180,Avg_total,Avg_bulk,Avg_surf,TCN_0,TCN_1,TCN_2,TCN_3,TCN_4,TCN_5,TCN_6,TCN_7,TCN_8,TCN_9,TCN_10,TCN_11,TCN_12,TCN_13,TCN_14,TCN_15,TCN_16,TCN_17,TCN_18,TCN_19,TCN_20,BCN_0,BCN_1,BCN_2,BCN_3,BCN_4,BCN_5,BCN_6,BCN_7,BCN_8,BCN_9,BCN_10,BCN_11,BCN_12,BCN_13,BCN_14,BCN_15,BCN_16,BCN_17,BCN_18,BCN_19,BCN_20,SCN_0,SCN_1,SCN_2,SCN_3,SCN_4,SCN_5,SCN_6,SCN_7,SCN_8,SCN_9,SCN_10,SCN_11,SCN_12,SCN_13,SCN_14,SCN_15,SCN_16,SCN_17,SCN_18,SCN_19,SCN_20,Avg_bonds,Std_bonds,Max_bonds,Min_bonds,N_bonds,FCC,HCP,ICOS,DECA,angle_avg,angle_std,q6q6_avg_total,q6q6_avg_bulk,q6q6_avg_surf,q6q6_T0,q6q6_T1,q6q6_T2,q6q6_T3,q6q6_T4,q6q6_T5,q6q6_T6,q6q6_T7,q6q6_T8,q6q6_T9,q6q6_T10,q6q6_T11,q6q6_T12,q6q6_T13,q6q6_T14,q6q6_T15,q6q6_T16,q6q6_T17,q6q6_T18,q6q6_T19,q6q6_T20,q6q6_T20+,q6q6_B0,q6q6_B1,q6q6_B2,q6q6_B3,q6q6_B4,q6q6_B5,q6q6_B6,q6q6_B7,q6q6_B8,q6q6_B9,q6q6_B10,q6q6_B11,q6q6_B12,q6q6_B13,q6q6_B14,q6q6_B15,q6q6_B16,q6q6_B17,q6q6_B18,q6q6_B19,q6q6_B20,q6q6_B20+,q6q6_S0,q6q6_S1,q6q6_S2,q6q6_S3,q6q6_S4,q6q6_S5,q6q6_S6,q6q6_S7,q6q6_S8,q6q6_S9,q6q6_S10,q6q6_S11,q6q6_S12,q6q6_S13,q6q6_S14,q6q6_S15,q6q6_S16,q6q6_S17,q6q6_S18,q6q6_S19,q6q6_S20,q6q6_S20+,Surf_defects_mol,Surf_micros_mol,Surf_facets_mol,Total_E,Formation_E
1219,523,0,10,316,143,173,4.64E-27,7.6073,10.3148,2.7075,9.1743,0.6482,-0.3439,-0.9695,0,35,59,0,41,25,52,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9114,12.042,8.1503,0,0,0,0,0,1,21,52,20,55,4,23,131,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,131,9,0,0,0,0,0,0,0,0,0,0,0,0,1,21,52,20,55,4,20,0,0,0,0,0,0,0,0,0,2.74669,0.1614,3.38501,2.27139,1566,25,62,1,25,95.1377,34.02909841,6.0063,6.8182,5.3353,8,15,14,29,53,28,30,37,42,20,4,11,25,0,0,0,0,0,0,0,0,0,2,8,10,11,24,6,1,10,24,9,4,9,25,0,0,0,0,0,0,0,0,0,6,7,4,18,29,22,29,27,18,11,0,2,0,0,0,0,0,0,0,0,0,0,0,240.613,321.902,-1060.6129,174.9471
1220,523,0,10,318,146,172,4.67E-27,7.6262,10.7239,3.0977,9.2592,0.8727,-0.0767,-1.2138,9,61,30,14,70,36,49,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8553,12.0205,8.0174,0,0,0,0,0,0,19,41,41,60,11,0,143,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,3,0,0,0,0,0,0,0,0,0,0,0,0,0,19,41,41,60,11,0,0,0,0,0,0,0,0,0,0,2.73688,0.13917,3.38844,2.28069,1567,76,56,0,6,95.3718,34.51126721,9.044,10.911,7.4593,2,1,5,0,14,7,17,36,57,57,7,1,112,2,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,24,1,0,1,112,2,0,0,0,0,0,0,0,0,2,0,0,0,14,7,17,36,33,56,7,0,0,0,0,0,0,0,0,0,0,0,0,193.865,361.881,-1075.2421,168.1379
1221,523,0,10,324,142,182,4.76E-27,7.0482,10.8518,3.8036,9.2438,0.7975,-0.7196,0.1137,0,70,55,16,70,35,41,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8519,12.0634,8.1264,0,0,0,0,0,0,20,50,21,69,22,0,133,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,9,0,0,0,0,0,0,0,0,0,0,0,0,0,20,50,21,69,22,0,0,0,0,0,0,0,0,0,0,2.73926,0.14127,3.39704,2.32988,1596,70,52,0,7,95.3458,34.46485489,8.9074,10.7324,7.4835,2,0,5,4,11,7,35,30,40,69,17,1,96,7,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,24,5,1,1,96,7,0,0,0,0,0,0,0,0,2,0,1,1,11,7,34,30,16,64,16,0,0,0,0,0,0,0,0,0,0,0,0,221.987,355.18,-1092.5626,174.2774
1222,523,0,10,327,144,183,4.81E-27,7.2247,11.0417,3.817,9.2795,0.7848,-0.3694,-0.2997,0,32,17,22,36,3,81,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7309,12.0139,7.9344,0,0,0,0,0,1,48,40,16,40,27,15,134,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,134,6,0,0,0,0,0,0,0,0,0,0,0,0,1,48,40,16,40,27,11,0,0,0,0,0,0,0,0,0,2.74233,0.1487,3.38059,2.35738,1591,112,14,0,0,95.3674,34.75948528,9.4312,11.9444,7.4536,0,1,1,4,3,12,43,34,18,41,20,17,128,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,128,5,0,0,0,0,0,0,0,0,0,1,1,4,3,12,43,34,18,40,20,7,0,0,0,0,0,0,0,0,0,0,0,279.652,295.362,-1096.0543,182.5157
1223,523,0,10,333,156,177,4.89E-27,7.7553,11.9734,4.2181,9.4937,1.1074,0.3322,-0.8472,2,66,47,2,75,52,38,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.964,11.9359,8.226,0,0,0,0,0,0,12,12,82,66,5,14,138,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,138,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,82,66,5,0,0,0,0,0,0,0,0,0,0,2.74855,0.15339,3.39651,2.37705,1659,61,60,0,4,95.1922,34.50073708,7.7898,10.0128,5.8305,15,8,13,18,26,11,10,16,54,61,8,3,89,1,0,0,0,0,0,0,0,0,0,1,4,5,3,2,0,5,27,9,7,3,89,1,0,0,0,0,0,0,0,0,15,7,9,13,23,9,10,11,27,52,1,0,0,0,0,0,0,0,0,0,0,0,0,74.053,472.087,-1124.4503,177.5797
1224,523,0,10,333,152,181,4.89E-27,8.1345,11.0421,2.9076,9.3732,0.6169,-0.1082,-0.4478,0,25,26,27,26,17,108,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8679,12.0921,8,0,0,0,0,0,3,27,60,17,37,25,15,132,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,132,17,0,0,0,0,0,0,0,0,0,0,0,0,3,27,60,17,37,25,12,0,0,0,0,0,0,0,0,0,2.75055,0.17143,3.39717,2.31775,1643,114,5,0,0,95.2145,34.65865101,9.1351,11.7632,6.9282,1,6,8,4,5,13,30,42,16,44,17,18,120,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,5,13,120,9,0,0,0,0,0,0,0,0,1,6,8,4,4,13,30,41,16,41,12,5,0,0,0,0,0,0,0,0,0,0,0,277.698,280.784,-1115.4106,186.6194
1225,523,0,10,338,146,192,4.97E-27,7.7589,11.815,4.0561,9.4653,1.0462,0.5453,-0.5687,0,120,48,0,119,1,14,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.858,12.0822,8.1667,0,0,0,0,0,0,19,51,2,119,1,0,134,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,12,0,0,0,0,0,0,0,0,0,0,0,0,0,19,51,2,119,1,0,0,0,0,0,0,0,0,0,0,2.7386,0.14543,3.39619,2.36285,1666,132,0,0,0,95.4421,35.08609194,9.8521,12.0822,8.1562,0,0,0,0,0,1,19,50,2,119,1,0,134,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,50,2,119,1,0,0,0,0,0,0,0,0,0,0,0,0,212.792,370.867,-1141.4722,180.1078
1226,523,0,10,340,164,176,5.00E-27,8.2268,11.2892,3.0625,9.5385,0.7145,0.5918,-0.3559,0,62,39,2,71,59,32,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1353,12.1463,8.2614,0,0,0,0,0,1,15,8,72,74,5,2,138,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138,25,0,0,0,0,0,0,0,0,0,0,0,0,1,15,8,72,74,5,1,0,0,0,0,0,0,0,0,0,2.7649,0.17434,3.39371,2.32525,1723,17,62,1,21,95.05,34.27472101,6.0059,6.6341,5.4205,11,15,14,27,63,28,23,28,63,35,8,7,18,0,0,0,0,0,0,0,0,0,1,13,7,11,20,11,12,10,36,10,8,7,18,0,0,0,0,0,0,0,0,0,10,2,7,16,43,17,11,18,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,72.528,459.346,-1146.9768,182.4232
1227,523,0,10,344,146,198,5.06E-27,7.7855,13.203,5.4176,9.5942,1.2323,0.9028,0.3459,0,120,72,0,120,0,14,58,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9.8198,12.0616,8.1667,0,0,0,0,4,2,0,66,6,119,1,0,137,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,9,0,0,0,0,0,0,0,0,0,0,0,4,2,0,66,6,119,1,0,0,0,0,0,0,0,0,0,0,2.74221,0.14312,3.38825,2.2793,1689,131,0,0,0,95.511,35.1060234,9.7965,12.0616,8.1263,0,0,1,1,3,1,4,62,6,119,1,0,137,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,9,0,0,0,0,0,0,0,0,0,0,1,1,3,1,4,62,6,119,1,0,0,0,0,0,0,0,0,0,0,0,0,215.055,376.346,-1157.8419,187.1981
1228,523,0,10,345,159,186,5.07E-27,7.5422,11.1972,3.655,9.4982,0.7287,-0.1506,-0.3455,3,26,20,23,47,20,72,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8377,12.0377,7.957,0,0,0,0,0,3,28,50,35,43,18,10,150,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,149,8,0,0,0,0,0,0,0,0,0,0,0,0,3,28,50,35,43,18,8,1,0,0,0,0,0,0,0,0,2.74503,0.15279,3.39279,2.3304,1697,55,75,0,0,95.2166,34.29721686,9.113,11.8616,6.7634,1,1,3,9,17,17,31,39,20,36,13,17,136,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,14,135,5,0,0,0,0,0,0,0,0,1,1,3,9,17,17,31,39,20,33,11,3,1,0,0,0,0,0,0,0,0,0,0,241.235,309.734,-1160.8129,188.1371
1229,523,0,10,346,158,188,5.09E-27,7.6159,11.2398,3.6239,9.501,0.7322,-0.2648,-0.6492,2,25,37,11,39,31,71,44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8671,12.038,8.0426,0,0,0,0,0,4,28,49,33,36,26,14,147,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,146,9,0,0,0,0,0,0,0,0,0,0,0,0,4,28,49,33,36,26,11,1,0,0,0,0,0,0,0,0,2.74761,0.16099,3.39524,2.3213,1707,50,60,0,12,95.1902,34.20114945,7.6705,9.6646,5.9947,7,8,7,19,22,27,34,35,51,33,12,18,69,4,0,0,0,0,0,0,0,0,0,4,1,5,6,1,3,3,34,9,4,15,69,4,0,0,0,0,0,0,0,0,7,4,6,14,16,26,31,32,17,24,8,3,0,0,0,0,0,0,0,0,0,0,0,240.538,314.778,-1161.504,191.356
1230,523,0,10,352,149,203,5.17E-27,7.7917,12.9078,5.116,9.6034,1.1588,0.5603,-0.4697,0,107,56,0,105,3,32,57,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9.892,12.1409,8.2414,0,0,0,0,0,1,15,59,8,106,7,7,130,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,17,2,0,0,0,0,0,0,0,0,0,0,0,1,15,59,8,106,7,7,0,0,0,0,0,0,0,0,0,2.74364,0.15623,3.39795,2.33678,1741,125,0,0,0,95.2756,35.02560556,9.6477,12.0738,7.867,1,1,2,2,7,3,14,49,7,112,4,3,134,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,134,12,1,0,0,0,0,0,0,0,1,1,2,2,7,3,14,49,7,112,3,2,0,0,0,0,0,0,0,0,0,0,0,218.924,373.63,-1186.1738,190.1462
1231,523,0,10,364,174,190,5.35E-27,8.0841,12.5481,4.4641,9.7568,0.7977,0.4649,0.5179,8,54,28,9,68,45,61,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0714,12.1437,8.1737,0,0,0,0,0,3,19,31,50,63,24,5,140,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,140,28,1,0,0,0,0,0,0,0,0,0,0,0,3,19,31,50,63,24,0,0,0,0,0,0,0,0,0,0,2.75584,0.17342,3.39955,2.30886,1833,45,54,0,5,95.0447,34.41607912,7.989,9.908,6.2316,6,6,8,10,31,17,26,43,61,40,17,21,73,5,0,0,0,0,0,0,0,0,0,2,2,2,4,4,3,8,28,14,8,21,73,5,0,0,0,0,0,0,0,0,6,4,6,8,27,13,23,35,33,26,9,0,0,0,0,0,0,0,0,0,0,0,0,149.606,386.718,-1228.0292,195.2108
1232,523,0,10,367,169,198,5.39E-27,7.5679,11.2985,3.7306,9.675,0.6995,-0.3882,0.0885,5,45,33,17,56,5,67,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8474,12.0355,7.9798,0,0,0,0,0,4,38,44,31,54,7,22,159,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,159,8,0,0,0,0,0,0,0,0,0,0,0,0,4,38,44,31,54,7,20,0,0,0,0,0,0,0,0,0,2.74085,0.14584,3.38613,2.33229,1807,133,21,0,0,95.5497,34.75821241,9.5913,12,7.5354,1,0,2,1,6,10,40,47,20,45,12,18,158,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,158,7,0,0,0,0,0,0,0,0,1,0,2,1,6,10,40,47,20,44,11,16,0,0,0,0,0,0,0,0,0,0,0,240.773,313.565,-1237.5744,197.3956
1233,523,0,10,369,170,199,5.42E-27,8.1767,11.2779,3.1012,9.6781,0.6748,-0.1633,-0.5128,0,47,52,14,54,5,68,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9133,12.0529,8.0854,0,0,0,0,0,0,36,54,20,56,12,22,159,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,159,10,0,0,0,0,0,0,0,0,0,0,0,0,0,36,54,20,56,12,21,0,0,0,0,0,0,0,0,0,2.73899,0.14704,3.37289,2.32309,1829,129,21,0,0,95.5352,34.79528073,9.5989,12,7.5477,0,0,2,2,10,6,40,44,19,54,8,21,154,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,154,9,0,0,0,0,0,0,0,0,0,0,2,2,10,6,40,44,19,54,6,16,0,0,0,0,0,0,0,0,0,0,0,250.606,303.511,-1246.4809,196.3091
1234,523,0,10,380,173,207,5.59E-27,6.9924,12.2219,5.2295,9.8335,1.079,-0.7206,-0.1942,0,79,50,18,76,45,59,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9474,12.0405,8.1981,0,0,0,0,0,0,17,59,25,79,26,1,166,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,7,0,0,0,0,0,0,0,0,0,0,0,0,0,17,59,25,79,26,1,0,0,0,0,0,0,0,0,0,2.74331,0.14629,3.3985,2.38267,1890,88,59,0,8,95.3551,34.50078845,9.0474,10.7514,7.6232,2,2,3,3,13,5,31,44,53,75,19,3,123,4,0,0,0,0,0,0,0,0,0,2,3,2,1,0,0,2,31,1,1,3,123,4,0,0,0,0,0,0,0,0,2,0,0,1,12,5,31,42,22,74,18,0,0,0,0,0,0,0,0,0,0,0,0,205.497,354.212,-1286.3249,199.4751
1235,523,0,10,383,176,207,5.63E-27,7.7594,12.7245,4.9651,10.069,1.5257,0.1701,-1.3641,0,103,34,19,101,42,43,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.953,12.0455,8.1739,0,0,0,0,0,0,17,43,41,99,7,0,168,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,8,0,0,0,0,0,0,0,0,0,0,0,0,0,17,43,41,99,7,0,0,0,0,0,0,0,0,0,0,2.74368,0.14233,3.394,2.36939,1906,91,60,0,5,95.3801,34.71147107,9.2272,11.0852,7.6473,2,2,3,2,16,2,20,43,51,92,6,5,133,6,0,0,0,0,0,0,0,0,0,1,3,1,2,0,0,0,22,2,1,5,133,6,0,0,0,0,0,0,0,0,2,1,0,1,14,2,20,43,29,90,5,0,0,0,0,0,0,0,0,0,0,0,0,160.964,394.361,-1298.2124,199.3176
1236,523,0,10,385,165,220,5.66E-27,6.3831,15.653,9.2699,10.2937,2.2259,0.5395,-0.3829,0,112,16,18,109,7,85,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8182,12.0364,8.1545,0,0,0,0,0,1,11,58,38,107,5,0,159,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,6,0,0,0,0,0,0,0,0,0,0,0,0,1,11,58,38,107,5,0,0,0,0,0,0,0,0,0,0,2.74339,0.15598,3.39975,2.31319,1890,148,0,0,0,95.1108,34.93032097,9.2364,11.8061,7.3091,12,4,2,8,6,3,10,49,21,105,6,5,148,6,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,1,5,148,6,0,0,0,0,0,0,0,0,12,4,2,6,6,2,10,49,21,103,5,0,0,0,0,0,0,0,0,0,0,0,0,186.815,400.318,-1287.7069,217.6431
1237,523,0,10,387,182,205,5.69E-27,8.1625,11.4284,3.2659,9.8809,0.6699,-0.127,-0.3035,0,48,26,12,56,7,63,68,8,3,0,0,0,0,0,0,0,0,0,0,0,0,9.876,12.0055,7.9854,0,0,0,0,4,8,27,45,31,68,3,19,176,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,171,6,0,0,0,0,0,0,0,0,0,0,0,4,8,27,45,31,68,3,14,5,0,0,0,0,0,0,0,0,2.74118,0.14628,3.39049,2.36193,1911,166,0,0,0,95.7201,34.9330439,9.5866,11.9615,7.478,4,2,2,2,4,11,31,42,30,59,3,22,171,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,168,4,0,0,0,0,0,0,0,0,4,2,2,2,4,11,31,42,30,59,2,13,3,0,0,0,0,0,0,0,0,0,0,223.02,307.98,-1306.5073,206.6627
1238,523,0,10,389,192,197,5.72E-27,8.8346,11.2751,2.4405,9.9623,0.5978,0.2541,-0.7799,17,61,28,20,80,42,53,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0051,12.0312,8.0305,0,0,0,0,0,0,19,49,51,63,15,0,186,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,6,0,0,0,0,0,0,0,0,0,0,0,0,0,19,49,51,63,15,0,0,0,0,0,0,0,0,0,0,2.74213,0.14194,3.39367,2.33549,1946,105,70,0,7,95.5404,34.49969808,9.2545,10.9948,7.5584,1,2,6,1,11,7,16,50,74,52,14,6,145,4,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,30,0,0,6,145,4,0,0,0,0,0,0,0,0,1,1,0,1,11,7,16,50,44,52,14,0,0,0,0,0,0,0,0,0,0,0,0,179.612,340.734,-1323.2317,197.7583
1239,523,0,10,393,181,212,5.78E-27,7.7774,13.897,6.1196,10.191,1.6903,0.4035,-0.926,0,99,28,32,100,42,58,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9288,12.0276,8.1368,0,0,0,0,0,7,5,42,56,102,0,0,176,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,42,56,102,0,0,0,0,0,0,0,0,0,0,0,2.73802,0.14326,3.36374,2.37301,1951,85,68,0,6,95.3833,34.61346531,9.0433,11.0663,7.316,3,3,6,8,17,7,12,36,63,90,0,5,140,3,0,0,0,0,0,0,0,0,0,1,3,1,2,0,0,1,21,4,0,5,140,3,0,0,0,0,0,0,0,0,3,2,3,7,15,7,12,35,42,86,0,0,0,0,0,0,0,0,0,0,0,0,0,141.181,413.085,-1331.8167,204.8133
1240,523,0,10,393,192,201,5.78E-27,8.4284,11.3241,2.8958,9.9804,0.6114,-0.0669,-0.384,11,69,11,14,91,11,58,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9491,12.0208,7.9701,0,0,0,0,0,0,41,31,42,77,1,11,183,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,182,7,0,0,0,0,0,0,0,0,0,0,0,0,0,41,31,42,77,1,8,1,0,0,0,0,0,0,0,0,2.74311,0.14081,3.39991,2.31373,1955,164,16,0,0,95.6403,34.8654975,9.7761,11.9896,7.6617,0,0,0,4,6,1,43,32,37,68,4,12,179,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,178,7,0,0,0,0,0,0,0,0,0,0,0,4,6,1,43,32,37,68,2,7,1,0,0,0,0,0,0,0,0,0,0,188.241,334.651,-1335.4503,201.1797
1241,523,0,10,394,185,209,5.79E-27,8.2212,11.3852,3.164,9.9487,0.7031,-0.3472,-0.4607,4,21,29,17,29,38,79,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9289,12.0486,8.0526,0,0,0,0,0,1,46,41,39,33,34,18,169,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,168,13,0,0,0,0,0,0,0,0,0,0,0,0,1,46,41,39,33,34,14,1,0,0,0,0,0,0,0,0,2.74818,0.15834,3.39918,2.28413,1956,93,61,0,0,95.3862,34.43694309,9.4315,11.9351,7.2153,0,1,2,7,7,24,40,37,26,33,28,19,161,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,13,160,9,0,0,0,0,0,0,0,0,0,1,2,7,7,24,40,37,25,33,26,6,1,0,0,0,0,0,0,0,0,0,0,229.489,312.939,-1330.6326,209.9074
1242,523,0,10,399,192,207,5.86E-27,8.2783,12.6603,4.3819,10.0841,0.8882,0.5221,0.0076,2,55,32,21,71,19,85,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12.0312,8.1159,0,0,0,0,0,2,19,55,40,67,17,13,173,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,172,13,0,0,0,0,0,0,0,0,0,0,0,0,2,19,55,40,67,17,6,1,0,0,0,0,0,0,0,0,2.75376,0.16087,3.38151,2.3294,1995,100,51,0,0,95.2825,34.55364082,8.7068,11.3958,6.2126,8,9,9,15,8,24,30,42,15,60,10,18,145,6,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,2,4,9,4,17,145,6,0,0,0,0,0,0,0,0,8,8,8,14,8,22,30,40,11,51,6,1,0,0,0,0,0,0,0,0,0,0,0,195.711,334.769,-1347.5232,212.5668
1243,523,0,10,405,201,204,5.95E-27,8.9528,11.4028,2.45,10.1134,0.6111,0.1409,-0.8201,20,96,15,25,119,4,58,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0247,12.0299,8.049,0,0,0,0,0,0,19,53,32,99,1,0,195,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,6,0,0,0,0,0,0,0,0,0,0,0,0,0,19,53,32,99,1,0,0,0,0,0,0,0,0,0,0,2.74511,0.14736,3.38944,2.31863,2030,187,0,0,0,95.6674,34.94910267,9.9506,12.0149,7.9167,0,0,0,0,0,3,25,56,23,96,2,1,193,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,193,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,56,23,96,1,0,0,0,0,0,0,0,0,0,0,0,0,182.664,334.884,-1377.466,206.084
1244,523,0,10,409,205,204,6.01E-27,8.7613,12.3689,3.6076,10.1907,0.8221,0.4704,-0.446,7,70,54,3,91,47,47,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1907,12.1268,8.2451,0,0,0,0,0,2,13,16,86,79,5,8,172,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,172,25,3,0,0,0,0,0,0,0,0,0,0,0,2,13,16,86,79,5,3,0,0,0,0,0,0,0,0,0,2.75486,0.16659,3.39767,2.34259,2084,60,69,0,8,95.0393,34.70007717,7.9707,9.7512,6.1814,10,14,10,17,32,7,24,32,66,72,12,11,99,3,0,0,0,0,0,0,0,0,1,5,6,3,3,0,6,7,31,20,10,11,99,3,0,0,0,0,0,0,0,0,9,9,4,14,29,7,18,25,35,52,2,0,0,0,0,0,0,0,0,0,0,0,0,77.878,434.608,-1387.3662,211.8238
1245,523,0,10,418,194,224,6.14E-27,7.915,12.7117,4.7967,10.1602,0.9856,-0.1837,-0.5442,0,42,30,18,54,12,84,69,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8708,12,8.0268,0,0,0,0,0,7,42,47,31,53,28,21,184,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,183,4,1,0,0,0,0,0,0,0,0,0,0,0,7,42,47,31,53,28,15,1,0,0,0,0,0,0,0,0,2.74253,0.15343,3.39625,2.34751,2063,138,30,0,0,95.5431,34.64103553,9.2775,11.8557,7.0446,4,1,6,8,8,20,36,48,13,60,19,21,170,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,13,170,4,0,0,0,0,0,0,0,0,4,1,6,8,8,20,36,47,12,60,14,8,0,0,0,0,0,0,0,0,0,0,0,235.977,312.178,-1410.2626,224.1174
1246,523,0,10,418,195,223,6.14E-27,7.8762,12.4073,4.531,10.1745,0.9568,-0.1952,-0.3357,0,41,36,17,44,16,106,54,2,1,0,0,0,0,0,0,0,0,0,0,0,0,10.0191,12.0872,8.2108,0,0,0,0,0,2,39,42,39,48,35,25,166,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,165,19,3,0,0,0,0,0,0,0,0,0,0,0,2,39,42,39,48,35,17,1,0,0,0,0,0,0,0,0,2.75529,0.171,3.39957,2.33534,2094,120,26,0,0,95.5885,34.4044382,8.6986,11.5436,6.2108,7,6,22,6,14,20,35,38,18,65,13,24,138,11,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,4,7,6,24,138,11,1,0,0,0,0,0,0,0,7,6,21,5,14,20,35,36,14,58,7,0,0,0,0,0,0,0,0,0,0,0,0,204.022,341.675,-1408.5417,225.8383
